Age,Cust_segment,Gender,Customer_status,Customer_year,Sale
22,Low,F,Inactive,9,56344.31148
35,High,F,Active,11,54185.65
30,High,F,Active,18,84840.67969
46,High,F,Active,19,138198.1603
39,High,M,Active,10,31539.64063
40,High,F,Active,19,47223.96094
43,High,M,Active,21,66800.28813
49,High,M,Active,17,55381.89875
25,Low,F,Active,6,88066.20313
30,High,M,Active,9,25371.57031
43,Low,F,Active,10,43419.96091
22,High,F,Active,4,48558.57
35,High,F,Active,2,67360.08008
36,High,F,Active,7,32537.34998
36,High,F,Active,22,10820.6604
48,High,F,Active,4,25924.19922
38,High,F,Active,13,69171.7375
55,High,F,Active,18,36723.58984
28,High,M,Active,5,66501.56055
53,High,M,Active,18,83547.59375
33,High,F,Active,3,41209.44873
26,High,M,Active,10,19761.33
36,High,M,Active,16,39567.49
35,High,F,Active,20,49625.77979
42,High,F,Active,20,52878.25
46,High,F,Inactive,20,114839.9866
25,High,F,Active,13,25489.06055
22,High,F,Active,2,49360.85844
31,High,F,Active,21,152766.4727
45,High,F,Active,22,55553.69922
32,High,F,Active,8,21293
12,High,F,Active,2,70174.79102
26,High,F,Active,10,94292.38783
32,High,M,Active,12,139746.5208
52,Low,M,Active,21,51241.80859
24,High,F,Active,15,81439.80909
23,High,F,Active,3,64571.28906
29,High,M,Active,21,95068.42969
20,High,F,Active,6,32494.34
28,High,F,Active,14,35208.74194
36,Low,M,Active,21,49034.19123
26,High,F,Active,10,71405.90039
24,High,F,Active,10,79178.43164
26,High,F,Active,12,17520.33008
29,High,F,Active,12,32368.54138
22,High,F,Active,7,34997.8716
54,Low,M,Active,3,56149.26172
44,High,F,Active,13,94202.80908
38,High,F,Active,16,23432.35938
38,High,F,Active,13,17661.98047
43,High,F,Active,20,101495.7813
36,High,F,Active,13,57243.46
33,Low,F,Active,19,47002.95829
29,High,F,Active,3,25427.69952
21,High,F,Active,14,24305
46,High,M,Inactive,21,11251.6
37,High,F,Active,19,21045.30043
43,High,F,Active,13,135551.5186
38,High,F,Active,5,63954.64
13,High,F,Inactive,4,30474
54,High,F,Active,20,53566.93945
28,High,F,Active,9,13895.62016
28,Low,M,Active,9,60569.03906
48,Low,M,Active,20,38806.69019
33,High,F,Active,7,20622.99892
25,High,F,Active,1,90804.76123
49,Low,F,Active,7,13243.74
39,High,F,Active,20,74779.73
39,High,M,Active,14,16241.88965
35,Low,F,Active,5,117473.9422
22,High,M,Active,18,23556.99023
35,High,F,Active,10,53934.97852
48,Low,M,Active,20,94086.93
42,Low,F,Active,23,38731.9797
44,Low,M,Inactive,4,55977
46,Low,F,Active,11,57066.02063
46,High,F,Active,20,105979.8385
43,Low,F,Active,19,147462.5469
25,High,M,Active,2,45377.12085
19,High,F,Active,9,42952.9
34,High,F,Active,13,76654.79688
30,Low,M,Active,12,75311.62891
21,Low,M,Active,11,75189.24344
47,High,F,Active,6,92194.80906
42,High,M,Active,10,11942.2804
24,High,M,Active,16,144188.0723
31,Low,M,Inactive,19,73276.9375
20,High,M,Active,2,46426.97812
30,High,F,Active,6,14175.30029
12,High,F,Active,5,22570.91992
37,Low,F,Active,20,28528.05
37,Low,F,Inactive,12,38888.38
37,High,M,Active,9,21840.33984
39,High,M,Active,7,18061.59027
37,High,F,Active,6,33722.58141
41,High,F,Active,20,77663.04688
66,Low,F,Active,21,129712.58
26,High,M,Active,3,102581.2109
47,High,M,Active,9,58776.74854
34,Low,F,Active,13,12291.06981
39,High,F,Active,3,146158.39
32,High,M,Active,4,54398.04004
31,Low,F,Active,4,50433.97907
39,High,F,Active,8,49086.98917
37,High,M,Active,5,13225.88965
42,High,F,Active,4,10693.29961
32,High,M,Active,20,80602.09375
27,Low,F,Active,9,113366.1834
43,Low,F,Active,21,81637.11719
28,High,F,Active,14,61064.43094
54,High,F,Active,18,73878.15234
24,High,F,Active,1,19262.44922
35,High,F,Active,7,10328.12988
33,Low,M,Active,8,95472.12988
22,High,F,Active,5,17655.09045
32,High,M,Active,17,67622.64783
73,High,M,Inactive,21,68203.92969
52,High,F,Inactive,15,41023.48844
31,High,F,Active,14,27618.08984
22,High,F,Active,14,89007.94835
48,High,F,Active,5,31259.69922
29,High,F,Active,4,40893.97016
42,Low,F,Active,20,80162.21875
27,High,F,Active,12,20436.58936
35,High,M,Active,11,79689.1875
48,High,M,Active,6,60850.70874
29,High,F,Active,6,43500.42969
41,Low,M,Active,13,52947.82875
25,High,F,Active,6,36427.06
48,High,F,Inactive,19,32074
13,High,F,Active,4,27636.22
24,High,M,Active,7,18375.48023
33,High,F,Active,11,28297.7594
14,High,F,Active,2,54060.29
17,High,M,Active,7,66756.79053
22,High,F,Active,6,54801.42188
45,Low,M,Inactive,20,7289.379883
48,Low,M,Active,16,11012.98047
11,High,F,Active,6,40432.03906
28,High,F,Active,21,36200.48991
39,High,M,Active,15,26581.56055
23,Low,M,Active,8,55459.45898
79,High,M,Inactive,21,97441
21,High,M,Active,19,19347.5
28,High,M,Active,7,27970.92057
40,Low,F,Active,14,91395.22363
29,High,F,Active,18,97552.46084
26,High,F,Active,5,28035.98926
21,High,M,Active,8,18803.82031
51,High,M,Active,21,25088.61914
59,Low,F,Active,21,88605.10886
61,High,F,Inactive,24,87489.98
40,High,F,Active,19,96134.99219
40,High,F,Active,6,9621.610352
28,High,M,Active,8,63110.19922
34,High,F,Active,13,15021.95972
25,High,M,Active,3,60183
46,High,M,Active,20,112882.9375
35,High,F,Active,6,18265.04922
31,High,F,Inactive,9,85596.63
13,High,F,Active,10,71482.97
41,High,F,Inactive,9,18502.18
48,High,F,Active,15,71906.46094
47,Low,M,Active,11,59438.27832
49,Low,M,Active,11,52965.48047
42,Low,F,Inactive,20,19891.74
38,High,M,Active,21,101216.4016
58,High,M,Active,20,69790.21875
24,High,F,Active,6,48918.57
37,Low,M,Active,10,130875.6201
48,High,F,Active,22,79206.85156
49,Low,M,Active,7,84966.6093
45,High,Male,Inactive,16,58421.97064
38,High,Female,Active,8,66944.27002
37,High,F,Active,5,66139.22219
33,High,M,Active,20,53655.29102
11,High,F,Active,5,54244.29
30,High,M,Active,7,34751.69141
13,High,F,Active,5,22043.4807
46,High,F,Active,11,18623.19922
36,Low,M,Active,19,70264.3
28,High,M,Active,4,35598.62189
33,High,F,Active,9,54998.28125
40,High,M,Active,7,15213.80957
23,High,M,Active,13,88101.41211
38,High,F,Active,10,78426.71094
28,Low,M,Active,13,72388.60156
39,High,F,Active,8,59436.43848
47,Low,F,Active,16,74749.74
52,High,M,Active,20,67526.19
32,High,F,Active,6,14648.29981
59,Low,M,Active,20,39356.21875
23,High,F,Active,5,26193.39941
55,High,F,Active,20,59166.39063
30,High,M,Active,4,21801.7793
35,High,F,Active,6,28096.98926
28,Low,F,Active,10,15961.79
37,High,M,Active,17,30154.66992
59,Low,M,Active,21,66466.44141
40,High,M,Active,19,10889.07031
39,High,F,Active,10,31248.89063
47,High,F,Active,11,74794.21875
66,Low,F,Active,19,40921.72998
32,High,F,Active,6,32551.97969
23,High,F,Active,17,9935.259521
45,High,F,Active,14,46198.58008
30,High,M,Active,12,43003.84961
12,High,M,Active,7,23760.26658
36,High,M,Active,21,130472.2324
25,High,F,Active,4,21754.86
32,Low,F,Active,10,114939.5488
59,High,M,Active,20,50205.74127
37,High,F,Active,5,27288.8
54,High,M,Active,20,40179.43
37,High,F,Active,4,26544.34961
32,High,F,Active,6,90093.32031
37,High,M,Inactive,14,11810.05957
36,High,F,Active,10,18163.54
43,Low,F,Active,21,47164.29
26,High,F,Active,17,50290.8
21,High,M,Active,7,90035.58106
35,High,M,Active,4,89997.42212
15,Low,M,Active,7,30796.93936
41,High,M,Active,21,28641.10938
29,Low,F,Active,9,65217.23073
13,High,F,Active,4,121778.23
23,High,F,Active,9,41657.83997
35,High,M,Active,16,26568.16992
22,High,F,Active,15,20093.38013
23,High,F,Active,5,70310.6626
42,High,M,Inactive,8,29674.19922
53,Low,M,Inactive,24,73186
28,Low,M,Active,9,61215.90039
21,High,M,Active,14,67305.12891
48,High,M,Active,7,25162.63086
21,High,M,Active,13,134699.3531
31,High,M,Inactive,19,41050.26172
37,High,M,Active,22,38950.05078
44,High,M,Active,22,36543.18891
27,Low,F,Active,1,75026.68164
31,High,F,Active,18,30390.95996
47,High,F,Active,6,80711.49
34,High,F,Active,18,77663.61719
42,High,F,Active,18,29191.97
47,High,M,Active,12,99780.83789
36,High,F,Active,9,15052.55039
25,Low,M,Active,22,25380.78133
14,High,F,Active,9,93635.01977
46,High,M,Active,9,57926.28125
49,Low,F,Active,14,76060.35938
27,High,M,Active,5,113526.7993
38,High,M,Active,18,77967.52003
27,High,F,Active,11,15780.02063
46,Low,F,Inactive,14,60475.70816
36,High,M,Active,4,15019.97
22,High,F,Active,15,25425.14063
27,High,F,Active,5,63873.76
56,High,F,Active,7,36016.83891
33,High,M,Active,6,48379.14103
39,Low,F,Active,21,16256.2699
30,High,F,Active,17,132774.5998
32,Low,F,Inactive,20,58442.18
59,High,F,Inactive,7,48594.42969
50,High,M,Active,21,54068.57813
32,High,F,Active,4,51367.16821
35,High,M,Active,5,45004.65
47,High,M,Active,23,43776.99109
29,High,M,Active,2,87010.48187
54,Low,M,Active,20,49219.28906
49,High,M,Active,22,98026.52344
45,Low,F,Active,7,61309.49859
31,High,M,Active,16,50557.04969
25,High,F,Active,9,59237.09766
45,High,M,Active,22,62303.59961
40,High,F,Active,8,20292.00094
22,High,F,Active,7,53670.50977
33,High,M,Inactive,8,112771.5938
41,High,F,Active,7,12739.66992
48,High,M,Active,20,82915.5625
35,High,F,Active,20,74703.73625
72,High,M,Inactive,20,23359.40039
64,Low,M,Active,22,113782.25
31,High,M,Active,11,30927.42041
24,High,F,Active,19,32572.40051
26,High,M,Active,10,26512.75977
25,High,F,Active,5,59219.86035
46,High,M,Active,5,16647.23047
49,High,F,Inactive,18,66352.67188
23,High,M,Active,20,128551.91
47,Low,M,Active,22,19854.30078
48,High,F,Active,19,37154.57031
35,High,M,Active,8,58393.10947
14,Low,F,Active,10,18741.0704
40,High,F,Active,15,42297.10938
32,High,M,Active,5,96100.33
46,Low,F,Active,21,28119.48047
30,High,F,Active,15,154040.5771
62,Low,M,Active,12,49300.90008
43,High,F,Active,20,143674.6829
23,High,M,Active,20,26043.15076
23,High,M,Active,20,95522.43015
41,High,M,Active,19,34357.19141
32,High,F,Active,8,61988.09094
38,High,M,Active,22,42577.87109
43,Low,F,,19,67830.18164
26,High,F,Active,13,20566.85938
27,High,M,Active,13,96774.81162
49,High,M,Inactive,21,105521.127
24,High,M,Active,14,82163.66895
22,High,M,Inactive,3,17763
35,High,M,Active,6,78778.35156
38,High,F,Active,8,59313.83106
41,High,M,Inactive,6,13920
48,High,F,Active,9,14490.65039
56,High,F,Active,19,70422.95343
45,High,M,Active,18,22952.08039
24,High,F,Active,18,100231.5009
36,High,M,Active,20,63023.14844
54,High,M,Inactive,19,25345.64063
49,Low,M,Active,19,25597.33977
21,High,F,Active,19,39191.07922
48,High,F,Active,10,49952.83936
50,High,M,Inactive,14,27754
46,High,F,Active,18,24836.37988
23,High,M,Active,4,26551.38013
21,High,F,Active,13,75033.63281
47,High,M,Active,22,38028.89844
21,High,F,Active,20,26559.25
39,High,F,Active,6,50089.88843
37,High,F,Active,8,60445.00977
25,High,F,Active,8,84138.55
21,High,F,Active,7,64152.08
34,High,F,Active,5,103053.8379
57,High,F,Active,4,45176.08984
16,High,F,Active,4,49240.97022
38,High,F,Active,11,100636.5462
47,High,F,Active,2,12686.33
22,High,F,Active,5,21113.89998
53,Low,F,Active,22,24761.37024
76,High,Male,Active,20,75827.70313
43,High,M,Active,3,68691.83789
13,High,M,Active,2,71416.13031
73,Low,M,Inactive,9,50179.6001
22,High,F,Active,6,57881.36914
31,Low,F,Active,3,50395
12,High,F,Active,8,38162.12109
43,High,M,Active,20,80407.07813
30,High,F,Active,5,45400.76844
42,High,F,Active,3,12909.64999
16,High,F,Active,13,48411.87891
52,High,F,Inactive,22,33121.36914
38,Low,M,Active,3,91045.58974
27,High,F,Active,12,57295.03
24,High,F,Active,8,49807.30078
32,High,M,Active,22,57171.28906
27,High,M,Active,6,18728.68992
42,High,F,Active,18,19035.58008
12,High,M,Active,7,22069.12953
46,High,F,Active,21,96449.86719
35,High,M,Active,22,28147.03906
36,High,F,Active,18,24978.42062
25,High,F,Active,9,60662.90918
49,High,M,Active,17,39099.42871
31,High,F,Active,22,61671.2
31,High,F,Active,8,12816.93
12,High,F,Active,6,37603.37109
27,High,F,Active,5,76054.4126
39,High,F,Inactive,13,18016
33,Low,F,Active,10,70819.45
15,High,M,Active,6,73541.57227
29,Low,F,Active,3,21469.66992
46,Low,F,Active,9,36457.96063
35,High,F,Active,7,87924.84375
22,High,F,Active,17,38878.2114
46,High,M,Active,12,67953.86719
37,High,F,Active,12,12340.06006
38,High,M,Active,12,51425.05078
48,High,F,Active,17,30171.41968
42,High,F,Active,22,38923.02
29,High,F,Active,20,17610.82
36,Low,M,Active,21,74363.19043
29,High,F,Active,18,128341.2197
29,High,M,Active,5,98430.55176
47,High,F,Active,16,31217.68897
44,High,M,Active,8,22792.94016
29,High,M,Active,4,11883.03993
35,High,M,Active,11,5265.619648
48,Low,F,Active,19,142574.4531
44,High,M,Active,21,93133.19987
38,High,F,Active,7,160329.0781
21,High,F,Active,6,34019.48047
47,High,M,Active,22,21238.95929
29,High,F,Active,11,26085.26945
47,High,M,Active,13,74757.09668
12,High,F,Active,2,93843.9825
46,High,M,Active,20,31432.01
40,High,M,Active,21,43107.82031
36,High,F,Active,3,74897.59205
25,High,F,Inactive,18,26615.75
63,Low,M,Active,22,23493.51953
39,Low,M,Active,5,13740.72984
26,High,M,Active,17,53770.65234
21,High,F,Active,10,34256.1
42,High,M,Inactive,11,30073.89055
38,High,M,Active,21,17834.74023
39,High,F,Active,10,70755.92969
35,Low,M,Active,16,26854.58984
28,High,F,Active,9,24330.48086
67,High,M,Active,6,23249.41063
27,High,F,Active,19,19466.7193
51,High,M,Inactive,20,74593.22
51,High,M,Inactive,10,27045.26953
27,High,F,Active,11,13770.73047
43,High,M,Inactive,13,84280.71875
22,High,F,Active,11,62157.97656
61,High,F,Inactive,21,23934.76094
34,Low,F,Active,19,18200.15035
21,High,M,Active,3,48843.39844
69,High,M,Inactive,21,53856.71094
24,High,F,Active,13,31603.04932
31,Low,M,Active,7,53050
26,High,F,Active,16,37624.13078
25,High,F,Active,2,39640.1
32,High,F,Active,7,48100.03125
39,Low,M,,5,40449.15
31,High,F,Active,10,40546.54883
37,High,F,Active,4,55705.91986
42,High,M,Active,20,42254.78125
26,Low,F,Active,8,57304
39,High,F,Active,15,92690
36,Low,M,Active,12,92473.73926
33,Low,F,Active,7,13339.23047
42,Low,M,Active,21,88745.33887
31,High,F,Active,19,67835.59863
39,Low,M,Active,6,98943.62695
22,High,M,Active,13,52156.61084
43,High,F,Active,8,134833.6601
60,High,M,Inactive,22,71281.67969
23,High,F,Active,2,18031.36035
14,High,F,Active,5,75164.41344
35,High,F,Active,10,41876
22,High,F,Active,4,74984.0625
44,Low,M,Active,19,16916.04999
32,High,F,Active,6,129378.5209
45,Low,M,Active,3,53358.93164
31,Low,F,Active,11,86447.45117
41,High,F,Inactive,20,60347.12109
26,High,M,Active,6,29314.97095
33,High,F,Active,13,12291
61,Low,M,Active,21,81889.18936
43,Low,F,Active,10,50176.22094
26,High,M,Active,5,45011.08984
26,High,F,Active,7,20363.53
56,High,M,Inactive,21,59290.48047
27,High,F,Active,3,80720.76873
30,High,M,Active,4,6542.820313
60,High,F,Inactive,20,92540.03223
65,High,M,Active,20,14063.6897
37,High,M,Active,4,37219.25
27,High,F,Active,10,18700.15039
21,High,M,Active,4,17611.55039
25,High,M,Active,2,24321.67041
35,Low,M,Active,8,59330.61914
36,High,M,Active,11,51028.44043
47,High,M,Inactive,22,57864.03
22,High,F,Active,6,54810.75906
21,Low,F,Active,16,73632.62
37,High,F,Active,10,22827.16055
57,Low,M,Active,19,58062.73047
56,Low,F,Active,21,85713.01312
36,High,M,Active,21,69901.29688
33,High,F,Active,18,70478.06934
52,Low,F,Active,9,47069.39844
54,High,M,Active,21,66084.78906
58,Low,M,Inactive,12,136915.9219
42,Low,F,Active,17,127624.03
26,High,M,Active,12,28935.01
39,High,F,Active,22,17354.68086
34,High,M,Active,2,52326.89
37,High,M,Active,17,78271.85375
76,High,F,Active,20,33197.01953
35,High,F,Active,18,98304.42969
37,High,F,Active,8,23445.33047
31,High,F,Active,6,21697.26
42,High,F,Active,12,21493.53076
36,High,M,Active,8,35174.83106
23,High,F,Active,19,39131.06027
50,Low,F,Active,20,18835.54944
31,Low,M,Active,12,52487.83875
46,High,M,Active,12,100879.0313
51,High,F,Active,18,48461.57178
48,High,F,Active,6,18275.85938
22,High,F,Active,4,92915.60281
17,High,F,Active,1,23528.94922
25,High,F,Active,20,32678.33
13,High,M,Active,6,29450.57031
23,High,F,Active,12,39839.43945
58,High,F,Active,20,99187.25781
25,High,F,Active,5,25985.4502
32,High,M,Active,11,127730.8613
32,High,F,Active,17,47575.66016
46,Low,F,Active,7,95269.89876
33,High,F,Active,8,92183.73187
89,High,M,Active,20,9652.25
34,High,F,Active,9,31889.38
51,Low,F,Active,20,45669.30957
21,High,M,Active,20,26007.60938
44,Low,F,Active,21,70329.14063
64,High,M,Inactive,22,12506.31958
28,High,F,Active,13,39937.2
34,Low,F,Active,17,18346.66047
15,High,F,Active,5,47789.91016
36,High,F,Active,7,74654.88152
39,High,M,Active,4,21080.91943
51,High,M,Active,19,83399.88281
23,High,M,Active,8,34895.35938
41,High,M,Active,8,26029.38928
50,High,F,Active,21,49549.01172
58,High,M,Active,20,148581.7578
56,High,F,Active,11,95089.35938
48,High,F,Active,22,58674.98047
22,High,F,Active,6,19861.44043
29,High,F,Active,3,50846.11816
49,High,F,Active,20,37548.85938
24,High,M,Active,4,94745.5918
17,High,F,Active,6,83780.35063
23,High,F,Active,14,18839.91957
51,Low,M,Active,19,85300.91751
24,High,F,Active,13,64741.38
31,High,F,Active,5,90094.65625
49,High,M,Active,4,34206.82028
44,High,F,Inactive,8,145219.1895
28,High,F,Active,4,7055.010312
22,High,F,Active,5,35297.31006
33,High,F,Active,4,56563.32031
53,Low,M,Active,22,60208.51172
23,Low,F,Active,6,73934.07943
36,High,M,Active,11,68563.11133
43,High,F,Active,6,36180.35059
26,High,F,Active,3,24307.73047
32,High,M,Active,18,33450.92041
37,High,M,Active,18,30150.09961
43,High,M,Active,5,31940.15039
57,Low,M,Inactive,20,37503.03027
26,High,M,Active,7,23085.54004
13,High,M,Active,9,100050.418
33,High,M,Active,4,46976.24188
38,Low,F,Active,20,22242.54053
26,High,F,Active,3,27883.4209
27,High,F,Active,6,96196.65234
34,High,F,Active,14,47004.68823
37,High,F,Active,8,125277.8633
32,High,M,Active,21,69397.5918
17,Low,M,Active,18,96966.07
50,High,F,Active,2,33817.87087
45,High,F,Active,15,95266.01758
26,High,M,Active,16,77657.57834
57,High,F,Inactive,9,43363.63
38,Low,F,Active,8,60085.86888
58,High,M,Inactive,21,49299.85156
14,High,M,Active,2,100436.0801
48,High,F,Active,11,39379.36914
39,High,M,Active,3,71448.99316
69,Low,M,Active,20,54136.64
21,High,F,Active,6,37751
48,High,M,Active,10,24829.83008
39,High,F,Active,3,17019.33008
66,Low,F,Inactive,23,106653.6719
43,High,F,Active,7,23827.41
12,High,F,Active,3,34173.69969
35,High,M,Active,11,24353
16,High,F,Active,4,29686.56171
27,High,F,Active,5,77906.89002
19,High,F,Active,9,20057.0202
25,Low,F,Active,5,128666.0625
66,Low,M,Active,20,63864.51831
49,High,M,Active,8,24966.99094
65,High,M,Inactive,12,30522.96
40,High,M,Active,17,38439.08008
33,High,M,Active,8,29724.42969
33,High,F,Inactive,13,56982.05078
22,Low,M,Active,5,54766.88086
37,High,M,Active,5,58164.41
38,Low,M,Active,13,42732.10938
43,Low,M,Active,18,61141.97376
47,High,F,Active,6,87898.82813
36,High,M,Active,8,47835.43848
21,High,M,Active,4,22218.66992
25,High,M,Inactive,17,68532.15039
21,High,F,Active,16,14132.04
42,High,M,Active,18,22903.12952
35,High,F,Active,23,22867.84961
31,Low,F,Active,1,24015.73086
34,High,F,Active,17,60350.07031
28,High,M,Active,5,54073.55
48,Low,F,Inactive,18,66713.84375
26,High,F,Active,18,109364.1104
32,High,F,Inactive,8,22708.96
