customer_id,Age,Occupation,Location,Status,Income,Car Segment,Car_Type,Flag_Customer_NPL
1100000427,32,Self Employee,North-east,Single,29529,Eco Car,Used Car,0
1100000428,24,Self Employee,North-east,Single,11121,Pickup,Used Car,0
1100000429,31,Salary,Central,Single,50126,Luxury,Used Car,0
1100000430,26,Farmer,South,Single,13037,Eco Car,New Car,0
1100000431,15,Salary,North-east,Married,14379,Luxury,Used Car,1
1100000432,33,Farmer,North-east,Single,72935,Pickup,Used Car,0
1100000433,24,Farmer,North-east,Married,15500,Luxury,New Car,1
1100000434,30,Salary,South,Single,48842,Eco Car,New Car,0
1100000435,26,Farmer,South,Married,19753,Eco Car,Used Car,0
1100000436,28,Salary,North,Single,12329,Pickup,New Car,0
1100000437,50,Self Employee,North-east,Married,161076,Luxury,Used Car,0
1100000438,40,Salary,North-east,Married,85154,Pickup,New Car,0
1100000439,45,Self Employee,Central,Single,50302,Pickup,Used Car,0
1100000440,22,Farmer,North-east,Single,10558,Pickup,Used Car,0
1100000441,42,Self Employee,Central,Married,86746,Eco Car,New Car,0
1100000442,27,Farmer,Central,Single,12132,Pickup,New Car,0
1100000443,34,Farmer,North-east,Single,60760,SUV,Used Car,0
1100000444,31,Farmer,Central,Single,33063,Pickup,Used Car,0
1100000445,24,Salary,North,Married,15578,Pickup,Used Car,0
1100000446,24,Farmer,North-east,Married,13914,Luxury,Used Car,1
1100000447,30,Farmer,Central,Single,54337,Pickup,Used Car,0
1100000448,29,Farmer,Central,Married,13927,Pickup,New Car,0
1100000449,23,Salary,North,Married,10128,Pickup,Used Car,0
1100000450,19,Farmer,Central,Married,14119,Eco Car,New Car,0
1100000451,36,Farmer,Central,Married,55478,Eco Car,New Car,0
1100000452,31,Farmer,North-east,Married,58937,Eco Car,New Car,0
1100000453,22,Salary,South,Married,18548,Pickup,Used Car,0
1100000454,28,Salary,South,Married,11223,Pickup,New Car,0
1100000455,40,Salary,North-east,Single,80249,Pickup,Used Car,0
1100000456,30,Farmer,Central,Single,47904,Pickup,Used Car,0
1100000457,29,Salary,South,Single,14447,Pickup,New Car,0
1100000458,26,Salary,Central,Married,18625,Pickup,New Car,0
1100000459,33,Salary,North,Single,54281,Pickup,Used Car,0
1100000460,33,Farmer,North-east,Married,61026,Eco Car,New Car,0
1100000461,16,Self Employee,North-east,Single,15899,SUV,New Car,1
1100000462,55,Self Employee,North-east,Single,199768,Eco Car,New Car,0
1100000463,28,Farmer,North,Married,10397,SUV,Used Car,1
1100000464,23,Farmer,North-east,Single,19656,Eco Car,Used Car,0
1100000465,23,Salary,North-east,Single,10852,SUV,Used Car,0
1100000466,24,Farmer,Central,Single,14782,Pickup,New Car,0
1100000467,30,Self Employee,Central,Single,50902,SUV,Used Car,0
1100000468,39,Salary,North-east,Married,60166,Eco Car,Used Car,0
1100000469,29,Farmer,South,Single,19794,SUV,Used Car,0
1100000470,37,Salary,South,Married,60304,SUV,Used Car,0
1100000471,29,Farmer,North,Single,13917,SUV,Used Car,0
1100000472,45,Salary,Central,Married,83390,Eco Car,New Car,0
1100000473,35,Self Employee,Central,Married,47771,SUV,Used Car,0
1100000474,36,Salary,Central,Married,54074,Luxury,Used Car,0
1100000475,29,Farmer,Central,Married,10815,Eco Car,Used Car,0
1100000476,31,Self Employee,South,Married,46765,SUV,New Car,1
1100000477,38,Self Employee,Central,Married,64324,SUV,Used Car,0
1100000478,26,Farmer,North-east,Single,15515,Eco Car,Used Car,0
1100000479,21,Salary,North-east,Married,18112,SUV,New Car,0
1100000480,28,Self Employee,North,Single,14575,SUV,New Car,1
1100000481,31,Farmer,Central,Married,33356,Pickup,Used Car,0
1100000482,40,Farmer,Central,Single,79677,Pickup,New Car,0
1100000483,34,Farmer,Central,Single,72581,Eco Car,New Car,0
1100000484,28,Farmer,North-east,Married,13320,Eco Car,Used Car,0
1100000485,28,Farmer,North,Single,18063,Pickup,Used Car,0
1100000486,37,Farmer,North-east,Single,36908,Eco Car,Used Car,0
1100000487,21,Salary,North,Married,18059,Eco Car,Used Car,0
1100000488,28,Salary,South,Single,17980,Luxury,New Car,1
1100000489,37,Salary,Central,Single,27170,Eco Car,New Car,0
1100000490,30,Salary,Central,Married,50116,Eco Car,Used Car,0
1100000491,33,Farmer,North,Married,59205,SUV,Used Car,0
1100000492,26,Farmer,North,Single,19387,Pickup,New Car,0
1100000493,30,Self Employee,North,Single,47953,Eco Car,New Car,0
1100000494,29,Farmer,North,Single,12129,Eco Car,Used Car,0
1100000495,32,Salary,North,Single,47856,Eco Car,Used Car,0
1100000496,29,Self Employee,North-east,Married,19748,Pickup,Used Car,0
1100000497,34,Salary,North-east,Single,44692,Pickup,Used Car,0
1100000498,30,Farmer,North-east,Married,53409,Eco Car,Used Car,0
1100000499,40,Farmer,North,Single,96797,Eco Car,Used Car,0
1100000500,22,Self Employee,Central,Single,14410,Pickup,New Car,0
1100000501,25,Salary,Central,Married,18488,Pickup,Used Car,0
1100000502,26,Farmer,Central,Single,13095,Eco Car,Used Car,0
1100000503,27,Farmer,North-east,Single,13840,SUV,Used Car,0
1100000504,27,Farmer,North-east,Single,19678,Pickup,Used Car,0
1100000505,29,Farmer,North,Married,18695,Luxury,Used Car,1
1100000506,28,Farmer,North-east,Single,14662,Pickup,Used Car,0
1100000507,38,Salary,North,Single,71209,Eco Car,Used Car,0
1100000508,27,Salary,North,Single,14545,SUV,Used Car,1
1100000509,25,Farmer,North-east,Married,14262,Pickup,Used Car,0
1100000510,24,Self Employee,North,Married,10477,Pickup,Used Car,0
1100000511,18,Self Employee,South,Married,14028,Pickup,Used Car,0
1100000512,35,Farmer,South,Single,38617,Luxury,Used Car,1
1100000513,29,Self Employee,North-east,Single,12579,Luxury,Used Car,0
1100000514,37,Farmer,North,Married,39921,Eco Car,Used Car,0
1100000515,27,Salary,Central,Married,13744,Pickup,Used Car,0
1100000516,32,Salary,North-east,Single,31632,Luxury,Used Car,0
1100000517,22,Salary,North,Married,19230,Eco Car,New Car,0
1100000518,37,Salary,Central,Single,45516,Pickup,New Car,0
1100000519,33,Salary,South,Single,45954,Eco Car,Used Car,0
1100000520,26,Farmer,North,Single,18416,Luxury,Used Car,1
1100000521,45,Farmer,North-east,Single,105064,Pickup,Used Car,0
1100000522,24,Salary,North,Married,17644,Eco Car,Used Car,0
1100000523,31,Self Employee,North-east,Single,69737,Eco Car,Used Car,0
1100000524,40,Self Employee,South,Single,90758,Pickup,Used Car,0
1100000525,35,Salary,South,Married,46840,Luxury,Used Car,1
1100000526,31,Salary,North,Married,73653,Pickup,Used Car,0
1100000527,34,Self Employee,South,Single,74796,Pickup,Used Car,0
1100000528,30,Farmer,North-east,Single,49462,SUV,New Car,1
1100000529,19,Salary,North,Married,14166,Eco Car,Used Car,0
1100000530,31,Farmer,Central,Married,31374,Luxury,New Car,0
1100000531,20,Farmer,North,Single,15453,Luxury,New Car,1
1100000532,30,Salary,Central,Single,45248,SUV,Used Car,0
1100000533,28,Self Employee,North-east,Married,15668,SUV,Used Car,0
1100000534,36,Farmer,North,Married,69708,Eco Car,New Car,0
1100000535,26,Salary,Central,Married,17112,Eco Car,Used Car,0
1100000536,41,Salary,North,Single,53179,Pickup,New Car,0
1100000537,28,Farmer,Central,Single,14163,SUV,Used Car,0
1100000538,15,Salary,Central,Single,14643,SUV,New Car,0
1100000539,23,Farmer,North,Married,14783,Eco Car,Used Car,0
1100000540,34,Self Employee,South,Single,61589,SUV,Used Car,0
1100000541,37,Salary,South,Married,45396,Eco Car,Used Car,0
1100000542,31,Self Employee,Central,Married,53373,Eco Car,New Car,0
1100000543,33,Salary,North,Single,70042,Eco Car,Used Car,0
1100000544,24,Farmer,Central,Single,14565,Luxury,New Car,0
1100000545,26,Farmer,North-east,Single,19492,Eco Car,New Car,0
1100000546,23,Self Employee,South,Married,13026,Pickup,Used Car,0
1100000547,26,Farmer,Central,Married,12286,Pickup,Used Car,0
1100000548,41,Farmer,Central,Single,59960,Pickup,Used Car,0
1100000549,31,Farmer,Central,Single,71666,Pickup,Used Car,0
1100000550,40,Self Employee,South,Single,88456,SUV,Used Car,0
1100000551,36,Salary,South,Single,72984,Pickup,Used Car,0
1100000552,41,Farmer,Central,Single,68849,SUV,Used Car,0
1100000553,21,Farmer,South,Single,16844,SUV,Used Car,1
1100000554,24,Salary,Central,Married,17774,Pickup,Used Car,0
1100000555,21,Salary,North-east,Single,14047,Pickup,Used Car,0
1100000556,39,Self Employee,Central,Single,34178,Eco Car,New Car,0
1100000557,28,Salary,North-east,Single,19633,Pickup,Used Car,0
1100000558,24,Farmer,North-east,Single,13042,Pickup,Used Car,0
1100000559,31,Self Employee,Central,Married,34044,Eco Car,New Car,0
1100000560,29,Farmer,North-east,Single,19213,Luxury,Used Car,0
1100000561,37,Salary,North,Single,52946,Eco Car,Used Car,0
1100000562,39,Salary,North-east,Single,61066,Pickup,New Car,0
1100000563,22,Salary,Central,Single,18180,Eco Car,Used Car,0
1100000564,34,Salary,North,Single,47727,Eco Car,Used Car,0
1100000565,29,Salary,North-east,Single,19518,SUV,Used Car,1
1100000566,33,Self Employee,North-east,Married,69826,Eco Car,Used Car,0
1100000567,26,Salary,North-east,Single,13969,Eco Car,Used Car,0
1100000568,29,Farmer,North,Married,13700,Eco Car,New Car,0
1100000569,43,Self Employee,Central,Single,140151,Pickup,New Car,0
1100000570,36,Salary,Central,Single,52030,Pickup,New Car,0
1100000571,18,Salary,North-east,Married,15530,Pickup,Used Car,0
1100000572,14,Salary,Central,Single,14136,SUV,Used Car,0
1100000573,18,Farmer,North-east,Married,14045,Pickup,Used Car,0
1100000574,16,Salary,North-east,Single,15096,Eco Car,New Car,0
1100000575,25,Self Employee,South,Single,15452,Eco Car,New Car,0
1100000576,26,Farmer,Central,Married,15568,SUV,Used Car,0
1100000577,29,Salary,North-east,Single,16819,SUV,Used Car,0
1100000578,30,Self Employee,North,Single,52691,SUV,New Car,1
1100000579,26,Farmer,North,Single,14655,Pickup,Used Car,0
1100000580,42,Farmer,South,Married,92605,Pickup,New Car,0
1100000581,24,Salary,North,Single,14189,Eco Car,Used Car,0
1100000582,29,Farmer,Central,Single,19554,Pickup,Used Car,0
1100000583,27,Self Employee,South,Single,12119,Eco Car,Used Car,0
1100000584,20,Farmer,Central,Married,15163,Eco Car,Used Car,0
1100000585,16,Self Employee,Central,Married,15405,Pickup,New Car,0
1100000586,29,Self Employee,North-east,Single,13462,Eco Car,Used Car,0
1100000587,25,Salary,North-east,Married,11005,SUV,Used Car,0
1100000588,35,Salary,Central,Married,36538,Pickup,Used Car,0
1100000589,31,Self Employee,Central,Single,37998,Eco Car,Used Car,0
1100000590,29,Salary,Central,Married,18510,Luxury,New Car,0
1100000591,24,Salary,South,Single,14396,SUV,New Car,0
1100000592,23,Farmer,Central,Single,11118,Pickup,Used Car,0
1100000593,18,Self Employee,Central,Single,15127,Luxury,New Car,0
1100000594,32,Farmer,Central,Single,39616,Luxury,Used Car,0
1100000595,36,Salary,North-east,Single,45014,Pickup,Used Car,0
1100000596,28,Farmer,Central,Single,17258,Pickup,Used Car,0
1100000597,31,Salary,Central,Married,34288,Eco Car,New Car,0
1100000598,20,Salary,Central,Single,15793,Pickup,Used Car,0
1100000599,20,Salary,Central,Married,14274,SUV,Used Car,0
1100000600,34,Farmer,North-east,Single,33682,Eco Car,Used Car,0
1100000601,15,Farmer,Central,Single,15100,Pickup,New Car,0
1100000602,35,Self Employee,North-east,Single,68311,SUV,Used Car,0
1100000603,24,Farmer,North-east,Married,11670,Eco Car,New Car,0
1100000604,26,Salary,North,Single,10516,Pickup,Used Car,0
1100000605,18,Salary,North-east,Married,14420,Pickup,Used Car,0
1100000606,19,Self Employee,North-east,Single,15222,SUV,New Car,0
1100000607,29,Farmer,Central,Single,12301,Eco Car,Used Car,0
1100000608,36,Farmer,Central,Single,73068,Eco Car,Used Car,0
1100000609,23,Salary,Central,Married,12590,Eco Car,New Car,0
1100000610,26,Farmer,Central,Single,14695,Eco Car,Used Car,0
1100000611,30,Salary,Central,Single,50880,Eco Car,New Car,0
1100000612,24,Self Employee,Central,Married,17798,Eco Car,Used Car,0
1100000613,46,Farmer,North,Single,86639,Pickup,Used Car,0
1100000614,36,Farmer,North-east,Single,31293,Eco Car,New Car,0
1100000615,38,Self Employee,Central,Single,27883,Pickup,New Car,0
1100000616,53,Salary,North-east,Married,161501,Luxury,Used Car,0
1100000617,39,Farmer,North-east,Married,43358,Eco Car,New Car,0
1100000618,24,Farmer,Central,Single,16137,Pickup,Used Car,0
1100000619,19,Salary,North,Married,14215,Pickup,New Car,0
1100000620,48,Self Employee,South,Single,69700,Pickup,New Car,0
1100000621,29,Self Employee,South,Single,11464,SUV,New Car,0
1100000622,33,Salary,Central,Single,72617,Eco Car,Used Car,0
1100000623,31,Self Employee,Central,Single,53769,Pickup,Used Car,0
1100000624,34,Farmer,North-east,Married,73299,Pickup,New Car,0
1100000625,36,Salary,North,Single,45215,Pickup,Used Car,0
1100000626,39,Salary,North,Married,69440,Pickup,New Car,0
1100000627,32,Self Employee,Central,Single,27249,Eco Car,Used Car,0
1100000628,43,Salary,South,Single,118630,Pickup,New Car,0
1100000629,34,Self Employee,North,Single,41025,Eco Car,New Car,0
1100000630,34,Salary,South,Married,35326,SUV,Used Car,0
1100000631,22,Self Employee,North-east,Married,18636,Eco Car,New Car,0
1100000632,16,Salary,Central,Single,14074,SUV,Used Car,0
1100000633,32,Farmer,North-east,Married,70843,Pickup,Used Car,0
1100000634,13,Salary,North,Single,14155,SUV,Used Car,0
1100000635,44,Salary,Central,Single,88455,Pickup,Used Car,0
1100000636,37,Farmer,Central,Single,73158,SUV,Used Car,0
1100000637,18,Farmer,North-east,Single,14044,Pickup,Used Car,0
1100000638,36,Farmer,North-east,Single,72011,Luxury,New Car,0
1100000639,33,Farmer,Central,Married,45333,Eco Car,Used Car,0
1100000640,19,Self Employee,North,Single,15909,Pickup,Used Car,0
1100000641,37,Farmer,North-east,Married,49592,Eco Car,New Car,0
1100000642,44,Self Employee,North-east,Single,85578,Pickup,Used Car,0
1100000643,19,Farmer,Central,Single,14191,Pickup,Used Car,0
1100000644,35,Farmer,South,Single,48965,Pickup,Used Car,0
1100000645,28,Salary,North-east,Single,17848,Eco Car,New Car,0
1100000646,35,Salary,North-east,Single,32371,Pickup,Used Car,0
1100000647,32,Salary,Central,Married,60378,Pickup,Used Car,0
1100000648,37,Self Employee,North,Married,25861,Eco Car,Used Car,0
1100000649,59,Salary,North,Married,193206,Eco Car,Used Car,0
1100000650,25,Farmer,Central,Single,10341,Eco Car,Used Car,0
1100000651,25,Farmer,North-east,Single,11144,Eco Car,Used Car,0
1100000652,31,Self Employee,North,Married,63698,Eco Car,Used Car,0
1100000653,32,Salary,North,Single,74313,Eco Car,Used Car,0
1100000654,25,Salary,Central,Married,14334,SUV,Used Car,0
1100000655,34,Salary,North-east,Married,65224,SUV,Used Car,0
1100000656,46,Farmer,South,Single,77199,SUV,Used Car,0
1100000657,29,Salary,Central,Single,19808,SUV,Used Car,0
1100000658,31,Salary,North,Single,45194,Pickup,Used Car,0
1100000659,27,Farmer,North-east,Single,14241,Pickup,Used Car,0
1100000660,22,Salary,North-east,Single,10446,Luxury,Used Car,1
1100000661,29,Salary,Central,Single,17238,SUV,New Car,0
1100000662,33,Farmer,Central,Married,63552,SUV,New Car,0
1100000663,26,Farmer,North,Single,18692,Pickup,Used Car,0
1100000664,27,Self Employee,North,Single,13797,Eco Car,Used Car,0
1100000665,32,Farmer,Central,Married,72416,Eco Car,Used Car,0
1100000666,38,Salary,North,Single,49873,SUV,New Car,1
1100000667,29,Salary,North-east,Single,10347,Eco Car,Used Car,0
1100000668,20,Self Employee,North,Married,14349,SUV,New Car,1
1100000669,38,Salary,Central,Single,56943,Pickup,Used Car,0
1100000670,36,Salary,North-east,Married,34405,Eco Car,New Car,0
1100000671,27,Farmer,South,Married,16592,Eco Car,Used Car,0
1100000672,30,Farmer,Central,Single,51502,Pickup,New Car,0
1100000673,21,Salary,North,Single,12123,Luxury,Used Car,0
1100000674,32,Salary,North,Single,56743,Eco Car,Used Car,0
1100000675,21,Farmer,North,Married,12930,SUV,Used Car,1
1100000676,37,Farmer,Central,Single,67036,SUV,New Car,1
1100000677,30,Farmer,Central,Married,45678,SUV,Used Car,0
1100000678,27,Self Employee,North,Single,17898,Eco Car,Used Car,0
1100000679,29,Salary,Central,Single,11576,Pickup,Used Car,0
1100000680,24,Self Employee,North,Single,12105,Eco Car,Used Car,0
1100000681,26,Salary,Central,Married,10077,SUV,New Car,0
1100000682,17,Farmer,North-east,Married,14521,Eco Car,Used Car,0
1100000683,33,Salary,North-east,Married,70707,Eco Car,New Car,0
1100000684,28,Salary,Central,Married,19832,Eco Car,New Car,0
1100000685,28,Farmer,North-east,Married,18477,Pickup,New Car,0
1100000686,32,Salary,Central,Single,71677,Pickup,New Car,0
1100000687,24,Salary,Central,Married,14588,Eco Car,New Car,0
1100000688,33,Salary,Central,Married,36547,SUV,Used Car,0
1100000689,27,Salary,North,Married,15896,Pickup,Used Car,0
1100000690,37,Salary,Central,Single,54038,SUV,New Car,1
1100000691,20,Salary,North-east,Married,15665,Eco Car,Used Car,0
1100000692,29,Salary,Central,Married,14755,Eco Car,New Car,0
1100000693,21,Self Employee,North-east,Single,16123,SUV,New Car,1
1100000694,35,Salary,Central,Married,53371,Eco Car,New Car,0
1100000695,44,Salary,North-east,Single,95650,Eco Car,Used Car,0
1100000696,30,Salary,South,Single,54851,Eco Car,New Car,0
1100000697,20,Self Employee,South,Married,14212,SUV,New Car,1
1100000698,41,Salary,Central,Single,123738,Pickup,New Car,0
1100000699,32,Farmer,North-east,Married,29226,Pickup,Used Car,0
1100000700,24,Salary,North-east,Single,13813,Eco Car,Used Car,0
1100000701,27,Salary,Central,Married,15402,Eco Car,New Car,0
1100000702,27,Farmer,North-east,Single,13142,Pickup,Used Car,0
1100000703,20,Salary,Central,Single,14451,Eco Car,Used Car,0
1100000704,24,Farmer,North,Single,17031,SUV,New Car,1
1100000705,23,Salary,Central,Married,19651,SUV,Used Car,1
1100000706,18,Salary,Central,Single,15283,Eco Car,New Car,0
1100000707,45,Salary,Central,Married,78006,SUV,Used Car,0
1100000708,46,Salary,North-east,Single,51429,Luxury,New Car,1
1100000709,36,Farmer,North-east,Single,35983,SUV,New Car,0
1100000710,20,Farmer,Central,Single,15899,Eco Car,New Car,0
1100000711,27,Self Employee,North-east,Single,10073,Eco Car,New Car,0
1100000712,33,Farmer,North-east,Single,41747,Eco Car,Used Car,0
1100000713,29,Self Employee,South,Single,15634,Eco Car,New Car,0
1100000714,31,Farmer,North-east,Married,49862,Pickup,Used Car,0
1100000715,30,Salary,Central,Single,47418,Pickup,New Car,0
1100000716,20,Salary,Central,Single,15805,Luxury,Used Car,1
1100000717,24,Salary,Central,Single,18373,Eco Car,Used Car,0
1100000718,28,Farmer,Central,Married,17651,Eco Car,Used Car,0
1100000719,27,Salary,North-east,Married,15418,Eco Car,Used Car,0
